"tipo_elem";"distrito";"id";"cod_cent";"nombre";"utm_x";"utm_y";"longitud";"latitud"
"URB";16;9876;"79610";"C/. Ana de Austria - Isabel Clara Eugenia-Niceto Alcalá Zamora";444471.796165004;4483033.02393874;-3.65528509665005;40.4961448693435
"URB";16;9877;"79611";"C/. Ana de Austria - Ignacio Aldecoa-Niceto Alcalá Zamora";444623.722751686;4483284.46495644;-3.65351430920119;40.4984201118203
"URB";16;9874;"79612";"Av. Niceto Alcalá Zamora - Vicente Blasco Ibáñez-Américo Castro";444715.542418142;4483069.41709299;-3.65241201443967;40.496488988081
"URB";10;5149;"80001";"ILLESCAS ENTRE Pº EXTREMADURA Y SESEÑA SENTIDO O-E";435013.847666622;4472093.2894373;-3.76576968743052;40.3969097673128
"URB";10;3770;"80003";"ESCALONA S-N(SESEÑA-MAQUEDA)";435013.914335292;4471899.66949104;-3.76574914127749;40.3951655708091
"URB";10;5151;"80004";"AV.POBLADOS N-S(SEBASTIAN ALVAROMELILOTO)";434774.8482059;4471464.66214782;-3.76852133089747;40.3912281726663
"URB";10;5152;"80005";"PADRE PIQUER N-S(SESEÑA-TEMBLEQUE)";434910.082540436;4471422.51879824;-3.76692374853622;40.3908591076109
"URB";10;3771;"80006";"AV.DE LOS  POBLADOS ENTRE GUAREÑA Y PADRE PIQUER SENTIDO E-O";434960.366366559;4471273.63959097;-3.76631612572734;40.3895218739092
"URB";10;5153;"80007";"AV.DE LOS POBLADOS ENTRE LUIS CHAMIZO Y AV. LAS AGUILAS SENTIDO O-E";435223.219791175;4470966.27688044;-3.76318811456091;40.3867735101484
"URB";10;5154;"80008";"AV. LAS AGUILAS ENTRE AV.DE LOS POBLADOS Y GUAREÑA SENTIDO N-S";435231.810617434;4470792.72240485;-3.76306926303889;40.3852107300111
"URB";10;5155;"80009";"AV. DE LOS POBLADOS ENTRE CTRO. PENITENCIARIO Y AV. LAS AGUILAS SENTIDO E-O";435508.90888527;4470665.80347513;-3.75979204315744;40.384088887696
"URB";10;5156;"80010";"AV. LAS AGUILAS ENTRE AVDA.DE LOS POBLADOS Y OCAÑA SENTIDO S-N";435374.905228222;4470862.7336048;-3.76139063071874;40.3858525309059
"URB";10;10389;"80011";"AV. POBLADOS O-E(SEBASTIAN ALVARO-PILAR)";434622.60289203;4471629.22546946;-3.77033191454308;40.3926986854581
"URB";10;10390;"80012";"AV. POBLADOS O-E GIRO IZDA (SEBASTIAN ALVARO-PILAR)";434629.451918607;4471629.29861613;-3.77025122792853;40.3926998819475
"URB";10;10395;"80013";"PSO. EXTREMADURA, 437 S-N (ENTRADA MADRID)";434487.348928024;4471722.62043096;-3.77193506201058;40.3935293946434
"URB";10;10394;"80014";"AV. POBLADOS, 5 E-O(PILAR-PSO. EXTREMADURA)";434593.474455232;4471731.48002638;-3.77068560302396;40.3936175457569
"URB";10;10397;"80015";"PSO. EXTREMADURA, 393 S-N (ILLESCAS-CTRA. BOADILLA)";435101.506989965;4472327.58605914;-3.76476071598422;40.3990272353578
"URB";10;10398;"80016";"CTRA. BOADILLA E-O(SESEÑA-PSO. EXTREMADURA)";435208.038047358;4472339.71988261;-3.76350669976128;40.3991448369141
"URB";10;5178;"80037";"AV. POBLADOS S-N(PADRE PIQUER-SEBASTIAN ALVARO)";434840.004470551;4471404.91308299;-3.76774757393253;40.3906950297119
"URB";10;5180;"80300";"(MICRO)AV.POBLADOS E-O (GIRO A AV. LAS AGUILAS)";435358.361138982;4470855.37896116;-3.76158478491725;40.385784993841
"URB";10;9833;"80301";"(MICRO)POBLADOS O-E (GIRO A AV. LAS AGUILAS)";435328.673111601;4470819.38929006;-3.76193087600915;40.3854584804154
"URB";10;6834;"80302";"(MICRO)SALIDA INTERCAMBIADOR AUTOBUSES";435429.312010771;4470772.19097249;-3.76074050557479;40.3850411046779
"URB";10;10418;"80303";"(MICRO)AV. POBLADOS O-E GIRO PADRE PIQUER(DELANTE GR-7)";434853.01069332;4471357.9322962;-3.76758953582971;40.3902728260897
"URB";10;10392;"80304";"(MICRO)AV. POBLADOS E-O(DELANTE GR-1)";434736.582979754;4471522.49784522;-3.76897808242439;40.3917461813263
"URB";10;5150;"80400";"(TACTICO)ESCALONA O-E(MAQUEDA-ILLESCAS)";435121.37791635;4471940.17741685;-3.76448710215732;40.3955388598838
"URB";10;5173;"80401";"(TACTICO) SALIDA PARQUE BOMBEROS";435104.823309023;4471077.79559629;-3.76459428305762;40.3877689005708
"URB";10;5169;"80402";"(TACTICO) MAQUEDA N-S(ESCALONA-TEMBLEQUE)";435089.465196506;4471780.40123964;-3.76484682232572;40.3940970484376
"URB";10;5170;"80403";"(TACTICO) MAQUEDA S-N (TEMBLEQUE-ESCALONA)";435110.630413929;4471741.28158055;-3.76459346553108;40.3937462927507
"URB";10;5171;"80404";"(TACTICO) MAQUEDA E-O(ILLESCAS-MAQUEDA)";435114.329194017;4471763.04972212;-3.76455210432366;40.3939426766883
"URB";10;5160;"80405";"(TACTICO)JOSE CADALSO S-N(VALLE INCLAN-AV. LAS AGUILAS)";434473.153007527;4470500.38717541;-3.77197659092516;40.3825179394289
"URB";10;10391;"80406";"(TACTICO)AV. POBLADOS O-E GIRO A PILAR";434729.071724569;4471519.54380144;-3.76906627485391;40.3917189816332
"URB";10;10393;"80407";"(TACTICO)PILAR N-S";434751.243860298;4471537.66871086;-3.76880690692828;40.391883994794
"URB";10;10511;"81001";"PSO. ERMITA DEL SANTO S-N(NEGUILLA-AVD. MANZANARES)";438624.440828367;4473538.4202239;-3.72336662145219;40.4102020793362
"URB";10;5185;"81005";"VIA CARPETANA ENTRE CARAMUEL Y Pº ERMITA DEL SANTO  N-S";437852.801739164;4472452.56280853;-3.73235435808021;40.4003629541434
"URB";11;5186;"81006";"Pº. DE LA ERMITA DEL SANTO ENTRADA CRUCE  E-O";437898.876389249;4472329.96632372;-3.73179948878819;40.3992619882038
"URB";11;5188;"81008";"VIA CARPETANA ENTRE ARROYO VALDECELADA - ERMITA SANTO";437701.481962818;4472302.42071586;-3.73412270803124;40.3989991012564
"URB";10;5189;"81009";"AV.MANZANARES N-S PTE.SEGOVIA M-30";438642.335377181;4473662.87728179;-3.72316773553954;40.411324562782
"URB";10;5191;"81011";"AV.MANZANARES N-S ENTRADA TÚNEL";438669.705548875;4473593.92549596;-3.7228385259624;40.4107054316667
"URB";11;5192;"81012";"SAN AMBROSIO O-E (Pº ERMITA DEL SANTO-ENTRADA TÚNEL)";438523.829935618;4472910.27988915;-3.72449164275827;40.4045360873565
"URB";11;5193;"81013";"IVAN VARGAS E-O (CALLE)";438567.00317017;4472708.67576236;-3.72396343025035;40.4027231329715
"URB";11;5194;"81014";"IVAN VARGAS E-O (TÚNEL)";438565.043591788;4472714.05880731;-3.72398704089671;40.4027714812978
"URB";11;5195;"81015";"PTE SAN ISIDRO E-O(PSO. MELANCOLICOS-PSO. ERMITA DEL SANTO)";438593.648698203;4472817.31863548;-3.72365992804952;40.4037038027333
"URB";11;5196;"81016";"PSO. ERMITA DEL SANTO, 70 S-N(PTE. SAN ISIDRO-SAN AMBROSIO)";438508.861417166;4472838.21047878;-3.72466106952178;40.4038857483202
"URB";11;5197;"81017";"PSO. ERMITA DEL SANTO, 68 N-S(CARRIL IZQUIERDO)(VIA CARPETANA-SAN AMBROSIO)";438500.244938095;4472954.47515037;-3.72477383935901;40.4049324762948
"URB";11;5198;"81018";"ERMITA DEL SANTO ENTRE IVAN VARGAS Y PTE S.ISIDRO S-N";438513.788872402;4472723.89478888;-3.72459196213704;40.4028563049146
"URB";11;7008;"81019";"PTE SAN ISIDRO E-O (CARRIL DERECHO)(PSO. MELANCOLICOS-PSO. ERMITA DEL SANTO)";438600.480515541;4472824.03696133;-3.72358007079455;40.4037648282851
"URB";11;10283;"81020";"PSO. ERMITA DEL SANTO, 68 N-S(CARRIL DERECHO)(VIA CARPETANA-SAN AMBROSIO)";438495.18355478;4472954.3383955;-3.72483346995639;40.4049308704593
"URB";10;5182;"81400";"(TACTICO) Pº.ERMITA SANTO O-E (ENTRADA)";438647.680462163;4473599.74989522;-3.72309865552486;40.4107562773608
"URB";10;5187;"81401";"(TACTICO)VIA CARPETANA GIRO N-E(CARAMUEL-ERMITA DEL SANTO)";437741.820100645;4472360.22632448;-3.73365305519404;40.3995228563408
"URB";10;5190;"81402";"(TACTICO)AV. CAPRICHOS S-N(ENTRADA A SEPULVEDA)";438152.098084493;4473136.90637025;-3.72889415999562;40.4065501073291
"URB";18;5199;"82001";"San Jaime - Gador-Puerto de Pozazal";446782.742736697;4470108.03879828;-3.62693282670613;40.3798605463166
"URB";18;5201;"82003";"San Jaime - Sierra Tornavaca-Pilas";446672.271868284;4469987.75357629;-3.628224103539;40.3787698743124
"URB";18;5206;"82006";"Real Arganda - Serrania de Ronda-Gavia Seca";447336.820525219;4470075.46763768;-3.62040311419231;40.3796023242709
"URB";18;5207;"82007";"Monte de Barbanza - Travesia Gavia Seca-Real Arganda";447446.919183296;4469974.57156214;-3.61909783901023;40.3787003341599
"URB";18;5208;"82008";"Pico de la Sierva - Sierra Gor-Montes Barbanza";447477.363133585;4470024.30331527;-3.61874331471833;40.37915027121
"URB";18;5212;"82013";"González Dávila - Luis I-Camino Hormigueras";445737.792268743;4469753.31856922;-3.63921208080404;40.376597606501
"URB";18;5213;"82014";"Camino Hormigueras - Provisional-González Dávila";445878.137335696;4469697.51268043;-3.63755416590042;40.3761039964656
"URB";18;5214;"82015";"Camino Hormigueras - Casas Miravetel-González Dávila";445703.724337405;4469632.78583072;-3.63960311165102;40.3755095499963
"URB";18;5215;"82016";"Gonzalez Davila - Gamonal-Hormigueras";445815.07522531;4469564.34645744;-3.63828567191814;40.3749002500487
"URB";18;5228;"82025";"Gonzalez Davila - Luis I-Cno. Hormigueras";445742.607890288;4469754.40305413;-3.63915544815751;40.3766076897803
"URB";18;5230;"82027";"Felipe Alvarez - Manuel Pavia-Jesus del Pino";447076.418439098;4470347.51000485;-3.62349322543051;40.382036567659
"URB";18;5644;"82028";"San Jaime - Pl. San Jaime-Sierra de Guadalupe";446948.846750348;4470237.63259271;-3.62498691613157;40.3810386057045
"URB";18;10156;"82030";"Jesus del Pino - Puerto Idiazabal-Felipe Álvarez";447064.146627179;4470279.60889199;-3.62363215071711;40.3814240892495
"URB";18;5200;"82401";"Puerto de Pilas - Sierra Gredos-San Jaime";446749.577554529;4470029.64042425;-3.62731696028989;40.37915216259
"URB";18;5229;"82402";"Puerto de Pozazal - Puerto Used-San Jaime";446694.746534673;4470046.43488911;-3.62796426550084;40.3792999527615
"URB";18;5222;"82403";"Cno. Pozo Tio Raimundo - Cno. Pozo Tio Raimundo E-O(Antes GR-1)";444736.829688294;4469444.89673877;-3.65097602546621;40.373753373359
"URB";18;5216;"82404";"Cno. Pozo Tio Raimundo - Cno. Pozo Tio Raimundo E-O(Antes GR-1)";444722.661498736;4469456.3970213;-3.65114390759528;40.3738560356892
"URB";18;5224;"82405";"Cno. Hormigueras - Cno. Hormigueras (Entrevias) N-S(Pasado GR-2)";444695.193667972;4469485.52978017;-3.65146997486786;40.3741166599317
"URB";18;5227;"82406";"Cno. Hormigueras - Cno. Hormigueras (Entrevias) N-S(Pasado GR-2)";444689.935725983;4469513.84171498;-3.6515343642628;40.3743713629082
"URB";18;5223;"82407";"Cno. Hormigueras - Cno. Hormigueras (Entrevias) N-S(Antes GR- 2)";444708.523574177;4469537.36184934;-3.65131745909318;40.374584480532
"URB";18;5221;"82408";"Cno. Hormigueras - Cno. Hormigueras (Entrevias) N-S(Antes Gr. 2)";444695.813414026;4469524.96245554;-3.65146609611467;40.3744719356326
"URB";18;5226;"82409";"Cno. Hormigueras - Cno. Hormigueras (Entrevias) N-S(Pasado Gr. 2)";444682.993307765;4469511.84861305;-3.6516159656908;40.3743529470395
"URB";18;5225;"82410";"Cno. Pozo Tio Raimundo - Cno. Pozo Tio Raimundo E-O(Pasado Gr. 1)";444710.764049282;4469473.25205621;-3.65128550790767;40.3740070874189
"URB";18;5202;"82411";"Sierra Gador - Manuel Velez-Sierra Vieja";447210.578852678;4470114.16380087;-3.62189343762591;40.3799429377716
"URB";18;5205;"82412";"Real Arganda - Serrania Ronda-Jesus del Pino";447290.545824806;4470084.05372384;-3.62094893711363;40.379676747821
"URB";18;5209;"82413";"Real de Arganda - Puerto Reinosa-Torcal";447613.785028399;4470061.53932012;-3.61713934498115;40.3794943060027
"URB";18;3772;"82414";"Sierra Torcal - Monte Montjuich-Real Arganda";447601.317690841;4470073.74457362;-3.61728721277521;40.3796034754464
"URB";18;5210;"82415";"Real de Arganda - Sierra Gor-Torcal";447586.732409831;4470058.53383426;-3.61745777545299;40.3794655294111
"URB";18;5211;"82416";"Puentelarra - Puentelarra- Santa Eugenia";448581.844289377;4470599.59018589;-3.60577908529663;40.3844017411197
"URB";18;5231;"83001";"Av. Democracia - Ctra. Vicalvaro a Vallecas- A-3";446991.034509043;4470638.00725697;-3.62452324626749;40.3846481333825
"URB";18;3482;"83002";"Av. Gran Vía del Este - Gran Vía del Este E-O";447069.263470014;4470567.42078494;-3.62359578211349;40.3840172168648
"URB";18;5232;"83003";"Av. Democracia - San Jaime-Ctra. Vicalvaro a Vallecas";446970.333106833;4470397.77607485;-3.62474713078918;40.3824826532088
"URB";18;5233;"83004";"Ctra. Vicalvaro a Vallecas - Bruno Abundez-Av. Democracia";446777.732094274;4470478.60631872;-3.62702280327231;40.3831985455694
"URB";18;5234;"83005";"Arboleda - Arboleda-Ctra. Villaverde a Vallecas";446879.665201495;4470603.04694031;-3.62583235081051;40.3843260944084
"URB";18;9837;"83006";"Ctra. Vicalvaro a Vallecas - Av. Democracia-Bruno Abundez";446794.028061831;4470489.897472;-3.62683177080133;40.3833013045559
"URB";13;9834;"83007";"Ctra. Vicalvaro a Vallecas - Av. Albufera-Bruno Abundez";446598.50289234;4470459.95114104;-3.62913265642944;40.3830190195168
"URB";13;10157;"83008";"Ctra. Vicalvaro a Vallecas - Bruno Abundez-Cocheron Villa";446664.721704769;4470474.21552589;-3.62835375922113;40.3831517639792
"URB";13;10158;"83009";"Av. Albufera 424 O-E - Cocheron de la Villa-Jardinera";446534.955845896;4470402.75961877;-3.62987647380088;40.3824997252926
"URB";13;5862;"83010";"Cocherón de la Villa - Cocherón de la Villa-Av. Albufera";446465.691586637;4470391.77022312;-3.63069151210068;40.3823962782357
"URB";13;5861;"83011";"Av. Albufera - Av. Albufera-Cocherón de la Villa";446514.990574165;4470463.33216955;-3.63011675754417;40.3830441214224
"URB";13;10159;"83012";"Av. Albufera - Calle G-Bruno Abundez";446404.455210668;4470509.84150048;-3.63142283239203;40.3834560051914
"URB";13;10160;"83013";"Av. Albufera - Tranvía Arganda-Cocherón Villa";446401.909064694;4470500.20753443;-3.63145201703401;40.3833690523192
"URB";13;5845;"83014";"Av. Albufera - Av. Albufera-M-40";446284.263361177;4470581.89059944;-3.63284483587183;40.3840973304546
"URB";13;10161;"83015";"Av. Albufera - M40-Tranvía de Arganda";446236.688754476;4470599.8353923;-3.63340681160593;40.3842559202874
"URB";13;5843;"83016";"Av. Albufera - Av. Albufera-M-40";446153.165571493;4470683.86494984;-3.63439787605693;40.38500751925
"URB";13;5851;"83017";"Incorporación desde Av. Albufera hacia M40 - Av. Albufera hacia M40";446239.280086867;4470728.33927312;-3.63338712743838;40.3854137340411
"URB";18;5235;"83018";"Av. Democracia  - Av. Albufera-San Jaime";446937.031674333;4470426.45430393;-3.62514182402766;40.3827388857499
"URB";18;9836;"83401";"Bruno Abundez - Bruno Abundez-Ctra. Vicalvaro a Vallecas";446719.260132931;4470458.20047051;-3.62770992826319;40.3830109790976
"URB";13;9835;"83402";"Bruno Abundez - Bruno Abundez-Ctra. Vicalvaro a Vallecas";446677.177611001;4470490.95924548;-3.62820842328872;40.3833033997289
"URB";18;6505;"83403";"Av. Democracia - A-3-Av. Albufera";447198.273863377;4471241.53005767;-3.6221318250504;40.3900982283449
"URB";18;6506;"83404";"Av. Democracia - Acceso A-3 desde Vicalvaro";447202.561162943;4471270.56469573;-3.62208371992247;40.3903600633221
"URB";18;6507;"83405";"Acceso A3 - A-3 Av. Democracia";447213.936711774;4471257.73152112;-3.6219486318946;40.3902451745337
"URB";13;5866;"83406";"Tranvía de Arganda S-N - Cocherón Villa-Albufera";446287.160273172;4470536.15465918;-3.63280685253253;40.3836854980056
"URB";11;5236;"84001";"AV. CARABANCHEL ALTO N-S(CARPIO TORTA-AV. PESETA)";435998.849513127;4468369.39121434;-3.75378979729252;40.3634395797645
"URB";11;5237;"84002";"AV. PESETA E-O(CORONA-AV. CARABANCHEL ALTO)";436112.76682854;4468233.7332244;-3.75243462856288;40.3622262469396
"URB";11;5238;"84003";"AV. CARABANCHEL ALTO S-N(M-40-AV .PESETA)";435982.782434768;4468087.38999426;-3.75395071226648;40.3608979507836
"URB";11;5239;"84004";"AV. PESETA O-E(MORALES-AV. CARABANCHEL ALTO)";435867.612293882;4468231.16427412;-3.75532145097161;40.3621842849726
"URB";11;10593;"84005";"AV. EURO E-O(PESO HISPANO-DURO)";436847.447774528;4468610.66412644;-3.74381991106884;40.3656777865821
"URB";11;10592;"84006";"DURO S-N(AV. PESETA-AV. EURO)";436802.054574765;4468523.95961977;-3.74434592376131;40.3648932718985
"URB";11;10594;"84007";"AV. EURO O-S(MAELLA-DURO)";436705.114593653;4468551.53249182;-3.74549032869868;40.3651343075522
"URB";11;5240;"84008";"VIA LUSITANA N-S LATERAL (AGUACATE-AV. PESETA)";436902.309173371;4468493.86476497;-3.74316224095752;40.3646297564752
"URB";11;5241;"84009";"REAL E-O(CALDERILLA-VIA LUSITANA)";436949.47250761;4468364.24366276;-3.74259398277235;40.3634656358085
"URB";11;5242;"84010";"VIA LUSITANA S-N LATERAL (M-40-AV. PESETA)";436821.729111009;4468270.19238797;-3.74408907736891;40.3626087075828
"URB";11;5243;"84011";"AV. PESETA O-E(MARAVEDI-VIA LUSITANA)";436752.871597403;4468353.5264312;-3.74490825314132;40.3633541998655
"URB";11;5244;"84012";"VIA LUSITANA N-S(HALCONERO REY-AGUACATE)";437162.288344304;4468932.9721169;-3.74014372818738;40.3686050795814
"URB";11;5248;"84013";"THALER E-O(CALDERILLA-VIA LUSITANA)";437162.185905219;4468748.06989861;-3.74012671338447;40.3669393847657
"URB";11;5249;"84014";"VIA LUSITANA S-N(AV. PESETA-THALER)";437008.190313802;4468692.37533595;-3.74193488410814;40.3664260403366
"URB";11;3688;"84015";"AV. EURO N-S(OBOLO-AGUACATE)";437048.775593757;4468931.75466281;-3.741480529494;40.368585548091
"URB";11;5250;"84016";"AGUACATE E-O(VIA LUSITANA-AV. EURO)";437045.183926394;4468857.22279481;-3.7415154724945;40.3679138586243
"URB";11;5251;"84017";"AV EURO S-N(PESO HISPANO-AGUACATE)";436964.52383873;4468830.53629097;-3.74246281644796;40.3676673589581
"URB";11;5252;"84018";"AGUACATE O-E(SECOYA-AV. EURO)";436939.969767674;4468953.9788041;-3.74276421134302;40.3687775300987
"URB";11;5253;"84019";"AGUACATE O-E(AV. EURO-VIA LUSITANA)";437027.447471175;4468865.0469879;-3.74172513805392;40.3679830030623
"URB";11;5254;"84020";"PINAR SAN JOSE N-S(JACOBEO-AV. PESETA)";435313.406500446;4468470.43649324;-3.76187235202633;40.3642969437604
"URB";11;5256;"84021";"AV. PESETA E-O(CUEVAS ALTAMIRA-PINAR SAN JOSE)";435300.726810084;4468364.8042632;-3.76201096384177;40.3633443786949
"URB";11;5257;"84022";"PINAR SAN JOSE S-N(PATRIMONIO HUMANIDAD-AV. PESETA)";435169.666413553;4468400.69878107;-3.76355807744032;40.3636575519447
"URB";11;5258;"84023";"AV. PESETA O-E(VALLE BOI-PINAR SAN JOSE)";435198.016885762;4468522.11221398;-3.76323653613055;40.364753500651
"URB";10;5259;"84024";"CTRA Bº FORTUNA N-S(TROMPAS-FLAUTAS)";434966.043178655;4469243.48563463;-3.76604206037415;40.3712338744148
"URB";10;5260;"84025";"AV. PESETA S-N(CLARINETES-FLAUTAS)";435006.861088295;4468998.8220942;-3.76553636206605;40.369033026292
"URB";10;5261;"84026";"CTRA Bº FORTUNA S-N(M-40-AV. PESETA)";434940.888733376;4468996.94127416;-3.76631317458992;40.3690109369604
"URB";10;5262;"84027";"FLAUTAS O-E(TIMBALES-CTRA Bº FORTUNA)";434849.246876909;4469129.98322478;-3.76740610131509;40.3702022771054
"URB";11;5263;"84028";"JACOBEO O-E (UDAD. ALCALA HENARES-PINAR SAN JOSE)";435396.144757356;4468583.94122128;-3.76090944848321;40.3653258590318
"URB";11;5264;"84029";"JACOBEO E-O (CUEVAS ALTAMIRA-PINAR SAN JOSE)";435480.731272481;4468473.53084225;-3.75990209481094;40.36433778395
"URB";11;5265;"84030";"PINAR SAN JOSE S-N(PARQUE GARAJONAI-JACOBEO)";435380.71368368;4468493.26774573;-3.76108199425922;40.3645078369123
"URB";11;10598;"84031";"(CARRIL BUS) VIA LUSITANA S-N(AV. PESETA-THALER)";437012.377281587;4468690.28185205;-3.7418853659855;40.3664074975858
"URB";11;10600;"84032";"(CARRIL BUS) VIA LUSITANA N-S(HALCONERO REY-AGUACATE)";437157.696186089;4468936.88895773;-3.74019819938813;40.3686400181798
"URB";11;10599;"84033";"(CARRIL BUS) THALER E-O(CALDERILLA-VIA LUSITANA)";437164.819643019;4468750.56857293;-3.74009594092518;40.3669620925258
"URB";10;5269;"84034";"CTRA AL Bº FORTUNA E-O (SENTIDO M-40)";434060.595643942;4468557.84074252;-3.77663559980368;40.3649861775499
"URB";10;5270;"84035";"PINAR SAN JOSE S-N";434029.711245865;4468418.71236806;-3.77698493370381;40.3637304097921
"URB";10;5271;"84036";"CTRA AL Bº FORTUNA O-E (SENTIDO AV. PESETA)";433925.927023117;4468406.77491487;-3.77820594013731;40.3636146543465
"URB";11;10597;"84037";"(CARRIL BUS) REAL E-O(CALDERILLA-VIA LUSITANA)";436951.363396287;4468368.16050359;-3.74257210131124;40.3635010635658
"URB";11;10596;"84038";"(CARRIL BUS) AV. PESETA E-O (TRENTIN - LUIS ORO)";436744.756238642;4468378.18206894;-3.74500627138819;40.3635756938628
"URB";11;10589;"84039";"(CARRIL BUS) AV. PESETA E-O(MARAVEDI-DINERO)";436399.496487792;4468283.15748419;-3.74906286019001;40.3626934035313
"URB";11;10587;"84040";"(CARRIL BUS) AV. PESETA E-O(CORONA-AV. CARABANCHEL ALTO)";436112.951936352;4468238.73113534;-3.75243294923286;40.3622712845974
"URB";11;10585;"84041";"(CARRIL BUS) AV. PESETA E-O(CUEVAS ALTAMIRA-PINAR SAN JOSE)";435304.845458916;4468367.0718339;-3.7619626895613;40.3633651255462
"URB";11;10586;"84042";"(CARRIL BUS) AV. PESETA O-E(MORALES-AV. CARABANCHEL ALTO)";435867.519254918;4468227.18348603;-3.75532214639233;40.3621484170744
"URB";11;10588;"84043";"(CARRIL BUS) AV. PESETA O-E(CORONA-DINERO)";436253.435690759;4468210.50369536;-3.75077570834474;40.3620277507438
"URB";11;9941;"84044";"AV. PESETA E-O (TRENTIN - LUIS ORO)";436746.309468626;4468373.7249742;-3.74498753721416;40.363535660084
"URB";11;9940;"84045";"AV. PESETA O-E (MUTUAL - LUIS ORO)";436601.459688539;4468311.53252804;-3.7466872256488;40.3629643999712
"URB";11;9942;"84046";"AV. PESETA E-O(MARAVEDI-DINERO)";436400.236919042;4468278.62234278;-3.74905368815338;40.3626526053456
"URB";11;9901;"84047";"AV. PESETA O-E(CORONA-DINERO)";436251.954828257;4468215.50160631;-3.7507936473093;40.3620726610234
"URB";11;10590;"84048";"(CARRIL BUS) AV. PESETA O-E (MUTUAL - LUIS ORO)";436602.847997134;4468306.34950929;-3.74667036073599;40.3629178144639
"URB";11;10595;"84049";"(CARRIL BUS) AV. PESETA O-E(MARAVEDI-VIA LUSITANA)";436753.88457348;4468350.41997123;-3.74489601547919;40.3633262922446
"URB";11;10654;"84050";"(CARRIL BUS) AV. PESETA E-O(MORALES-SALVADOR ALLENDE)";435785.253193257;4468265.86879853;-3.75629485209814;40.3624905803694
"URB";11;10655;"84051";"AV. PESETA E-O(MORALES-SALVADOR ALLENDE)";435784.698354877;4468259.39196532;-3.75630073413595;40.3624321914081
"URB";11;10652;"84052";"(CARRIL BUS) AV. PESETA O-E(CUEVAS ALTAMIRA-SALVADOR ALLENDE)";435546.405663665;4468251.95888583;-3.75910626077703;40.3623468450808
"URB";11;10653;"84053";"AV. PESETA O-E(CUEVAS ALTAMIRA-SALVADOR ALLENDE)";435546.683567912;4468257.78832676;-3.75910357708903;40.3623993807592
"URB";11;10657;"84054";"SALVADOR ALLENDE N-S(JACOBEO-AV. PESETA)";435664.022338634;4468367.62926829;-3.75773280560196;40.3633979389589
"URB";11;10656;"84055";"SALVADOR ALLENDE S-N(PATRIMONIO HUMANIDAD-AV. PESETA)";435651.92061192;4468169.01468359;-3.7578552871599;40.3616077960983
"URB";10;5273;"84300";"(MICRO)CTRA.AL Bº FORTUNA E-O (INTERNO)";433971.748184241;4468465.43853812;-3.77767238903959;40.3641467498044
"URB";10;5274;"84301";"(MICRO)PINAR DE SAN JOSE S-N (INTERNO)";434004.390541849;4468455.28431648;-3.77728691428174;40.3640578608711
"URB";11;9849;"84400";"(TACTICO) CORONA N-S(AV. EURO-AV. PESETA)";436179.908461833;4468248.29411869;-3.75164538656476;40.3623625598487
"URB";11;9848;"84401";"(TACTICO) ONCE VIGAS S-N(M40-AV. PESETA)";436177.964430683;4468185.5068584;-3.75166199813032;40.3617967944851
"URB";11;9850;"84402";"(TACTICO)MORALES N-S(SOLEDADES-AV. PESETA)";435802.628808277;4468275.58458326;-3.75609120405329;40.3625794425085
"URB";11;9851;"84403";"(TACTICO)MORALES S-N(PATRIMONIO HUMANIDAD-AV. PESETA)";435801.682202413;4468218.32981776;-3.75609658909828;40.3620635928701
"URB";11;9852;"84404";"(TACTICO)CUEVAS ALTAMIRA N-S(JACOBEO-AV. PESETA)";435476.403521318;4468302.11146797;-3.75993572029289;40.3627932276962
"URB";11;9853;"84405";"(TACTICO)CUEVAS ALTAMIRA S-N(PATRIMONIO HUMANIDAD-AV. PESETA)";435475.527184571;4468246.28301781;-3.75994039278028;40.3622902324834
"URB";11;5297;"84406";"(TACTICO)CARPIO Y TORTA O-E(PRADO MERINERO-AV. CARABANCHEL ALTO)";435991.992135336;4468473.9403593;-3.75388104785568;40.3643808794518
"URB";11;9978;"84407";"(TACTICO) AV. EURO E-O(EXCELENTE-AV. CARABANCHEL ALTO)";436037.048750995;4468424.43481458;-3.75334545323542;40.3639383688269
"URB";11;5298;"84408";"(TACTICO)ALLARIZ O-E(PROGRESO-AV. CARABANCHEL ALTO)";436016.935920633;4468817.3564036;-3.75362174180794;40.367476440513
"URB";11;5299;"84409";"(TACTICO)GOMEZ ARTECHE O-E(LEBRELES-AV. CARABANCHEL ALTO)";436040.488697463;4469116.31630264;-3.7533743378163;40.3701714121267
"URB";10;5268;"84410";"(TACTICO)SALIDA POLIGONO N-S";434514.277527664;4468631.83220372;-3.77130018399614;40.3656884808527
"URB";11;5272;"84411";"(TACTICO)AGUACATE O-E(CIRUELA-GUAYABA)";436506.649217439;4469295.22251146;-3.74790172988361;40.3718187177301
"URB";11;5275;"85001";"ENTRADA A CRUCE DESDE TÚNEL CALLE 30 N-S (A 150M LINEA PARADA)";439117.795480252;4472303.77315856;-3.71743432278187;40.399116036494
"URB";12;4792;"85002";"SAN GRACIANO E-O";440266.39671912;4471551.66436019;-3.7038296584738;40.3924238447112
"URB";11;5277;"85003";"ENTRADA A CRUCE DESDE TÚNEL CALLE 30 N-S (A 100M LINEA PARADA)";439163.876536067;4472267.66358173;-3.71688789465208;40.3987941120791
